sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU05242,Monitor LG,Electronica,26,30,4,151773.18
SKU05301,Repetidor WiFi,Redes,1,5,4,910.49
SKU05320,HDD Externo Sony,Almacenamiento,1,5,4,1560.42
SKU05404,Laptop Apple,Electronica,21,25,4,370990.83
SKU05431,Laptop HyperX,Electronica,26,30,4,318607.38
SKU05565,RAM Corsair,Componentes,6,10,4,12939.24
SKU05595,Monitor 4K WD,Electronica,1,5,4,11718.14
SKU05603,HDD Xiaomi,Almacenamiento,6,10,4,5798.40
SKU05654,Monitor Gaming HyperX,Electronica,21,25,4,427230.30
SKU05661,Mouse Ergonomico SanDisk,Accesorios,1,5,4,339.30
SKU05689,Microfono USB Lenovo,Audio,6,10,4,6460.02
SKU05714,SSD Externo Dell,Almacenamiento,6,10,4,12461.82
SKU05718,NAS LG,Almacenamiento,6,10,4,76123.56
SKU05749,Audifonos Gaming MSI,Audio,11,15,4,10392.03
SKU05753,Audifonos Gaming Canon,Audio,16,20,4,32241.60
SKU05765,SSD WD,Almacenamiento,6,10,4,7115.22
SKU05775,USB Drive Razer,Almacenamiento,1,5,4,337.37
SKU05923,SSD Externo Sony,Almacenamiento,11,15,4,21354.41
SKU05946,Monitor Gaming SanDisk,Electronica,1,5,4,17533.13
SKU05949,Teclado Mecanico BenQ,Accesorios,11,15,4,8673.39
SKU05976,HDD Externo Sony,Almacenamiento,11,15,4,21467.16
SKU06007,Notebook Razer,Electronica,1,5,4,12186.71
SKU06066,Touchpad Gigabyte,Accesorios,6,10,4,10923.96
SKU06074,Microfono USB Dell,Audio,1,5,4,1236.56
SKU06100,MicroSD Epson,Almacenamiento,1,5,4,453.33
SKU06119,Monitor Gaming Seagate,Electronica,16,20,4,127841.60
SKU06122,Microfono Lenovo,Audio,16,20,4,53585.12
SKU06201,Teclado Mecanico Gigabyte,Accesorios,1,5,4,3304.33
SKU06204,Monitor Gaming Canon,Electronica,6,10,4,60605.28
SKU06225,Smartwatch,Electronica,21,25,4,128013.06
SKU06226,Monitor MSI,Electronica,1,5,4,8861.54
SKU06234,Regulador,Energia,6,10,4,5495.10
SKU06259,NAS Razer,Almacenamiento,11,15,4,125896.76
SKU06373,Microfono Dell,Audio,1,5,4,2604.90
SKU06387,NAS Acer,Almacenamiento,1,5,4,12680.31
SKU06507,Teclado Gaming,Accesorios,1,5,4,3218.82
SKU06518,Monitor Acer,Electronica,6,10,4,36679.38
SKU06519,MacBook Samsung,Electronica,11,15,4,389462.26
SKU06598,SSD Externo Logitech,Almacenamiento,11,15,4,39689.54
SKU06641,Monitor Dell,Electronica,16,20,4,136133.76
SKU06643,Barra Sonido HP,Audio,1,5,4,4001.22
SKU06697,Teclado Gaming Canon,Accesorios,46,50,4,83255.40
SKU06705,Teclado Gaming TP-Link,Accesorios,1,5,4,1389.05
SKU06724,Procesador Apple,Componentes,11,15,4,107144.62
SKU06733,SSD Externo WD,Almacenamiento,1,5,4,4996.04
SKU06779,iPad,Electronica,11,15,4,160029.10
SKU06818,Microfono Acer,Audio,16,20,4,20496.16
SKU06835,Stylus Acer,Accesorios,1,5,4,1645.37
SKU06861,Monitor Curvo Anker,Electronica,1,5,4,16363.95
SKU06876,Teclado Mecanico WD,Accesorios,1,5,4,2695.80
SKU06897,Tarjeta Video Asus,Componentes,11,15,4,144128.49
SKU06928,Mouse BenQ,Accesorios,6,10,4,2663.46
SKU06930,Bocina Logitech,Audio,21,25,4,20986.77
SKU07076,Tarjeta Video,Componentes,1,5,4,13667.46
SKU07170,SSD WD,Almacenamiento,6,10,4,13531.02
SKU07194,Audifonos Acer,Audio,6,10,4,2782.80
SKU07209,Mouse Epson,Accesorios,26,30,4,3617.64
SKU07242,Barra Sonido Apple,Audio,1,5,4,4675.80
SKU07281,SSD Externo Canon,Almacenamiento,1,5,4,2310.35
SKU07351,Notebook Asus,Electronica,21,25,4,219110.22
SKU07446,Touchpad Asus,Accesorios,11,15,4,16836.93
SKU07455,Switch Red,Redes,21,25,4,13342.98
SKU07491,Audifonos Samsung,Audio,21,25,4,7355.25
SKU07549,HDD Externo Logitech,Almacenamiento,1,5,4,2908.35
SKU07564,Barra Sonido Kingston,Audio,1,5,4,1917.09
SKU07565,Monitor Gaming Epson,Electronica,6,10,4,38264.46
SKU07591,HDD TP-Link,Almacenamiento,21,25,4,31731.84
SKU07700,Barra Sonido Seagate,Audio,6,10,4,16428.42
SKU07701,NAS Anker,Almacenamiento,1,5,4,12843.19
SKU07707,Audifonos Bluetooth LG,Audio,16,20,4,20877.12
SKU07780,NAS Epson,Almacenamiento,1,5,4,18205.79
SKU07806,Microfono USB Xiaomi,Audio,1,5,4,741.08
SKU07830,Mouse Gaming Canon,Accesorios,11,15,4,15855.40
SKU07878,Ultrabook HyperX,Electronica,11,15,4,156894.87
SKU07897,Mouse SanDisk,Accesorios,11,15,4,1473.78
SKU07899,Teclado Gaming LG,Accesorios,1,5,4,2226.12
SKU07955,Barra Sonido LG,Audio,21,25,4,122331.09
SKU07973,Bocina Bluetooth BenQ,Audio,6,10,4,15796.26
SKU07982,MacBook Sony,Electronica,1,5,4,23837.40
SKU08025,MicroSD MSI,Almacenamiento,11,15,4,1968.45
SKU08034,Audifonos Sony,Audio,1,5,4,578.47
SKU08053,MicroSD Sony,Almacenamiento,11,15,4,2931.17
SKU08086,Bocina Seagate,Audio,11,15,4,13240.70
SKU08094,Licencia Adobe,Software,11,15,4,80845.05
SKU08181,Teclado Gaming Anker,Accesorios,1,5,4,3444.18
SKU08239,Notebook Anker,Electronica,1,5,4,8185.83
SKU08264,Mouse Gaming Seagate,Accesorios,1,5,4,1001.26
SKU08326,Laptop WD,Electronica,1,5,4,10548.25
SKU08345,Tarjeta Video Corsair,Componentes,11,15,4,77778.03
SKU08370,Teclado Seagate,Accesorios,16,20,4,26950.08
SKU08381,Audifonos Gaming Lenovo,Audio,6,10,4,12769.56
SKU08426,Stylus Asus,Accesorios,1,5,4,1706.74
SKU08432,Audifonos Gaming Kingston,Audio,1,5,4,2307.92
SKU08436,Touchpad Xiaomi,Accesorios,21,25,4,36809.01
SKU08439,Monitor Gaming Samsung,Electronica,1,5,4,16329.27
SKU08444,HDD WD,Almacenamiento,1,5,4,2183.58
SKU08476,SSD Epson,Almacenamiento,21,25,4,83771.94
SKU08521,Procesador Canon,Componentes,46,50,4,555110.98
SKU08579,Procesador,Componentes,21,25,4,202083.21
SKU08602,Microfono MSI,Audio,1,5,4,2348.07
SKU08663,Pantalla Portatil TP-Link,Electronica,1,5,4,4139.31
SKU08704,HDD Anker,Almacenamiento,21,25,4,44586.99
SKU08722,SSD TP-Link,Almacenamiento,1,5,4,722.67
SKU08780,Mouse Epson,Accesorios,21,25,4,7596.12
SKU08795,Pasta Termica,Componentes,11,15,4,3133.02
SKU08888,Touchpad HP,Accesorios,1,5,4,498.11
SKU08919,Ultrabook WD,Electronica,6,10,4,146380.26
SKU08957,Barra Sonido Anker,Audio,26,30,4,73567.26
SKU08988,Chromebook Razer,Electronica,1,5,4,5504.12
SKU09001,Mouse Ergonomico MSI,Accesorios,21,25,4,7043.61
SKU09019,MicroSD Samsung,Almacenamiento,6,10,4,730.62
SKU09221,NAS Logitech,Almacenamiento,1,5,4,13573.74
SKU09284,Laptop Lenovo,Electronica,11,15,4,120753.71
SKU09288,Mouse Ergonomico SanDisk,Accesorios,1,5,4,816.32
SKU09350,Bocina Bluetooth Logitech,Audio,1,5,4,2513.56
SKU09362,Ultrabook Acer,Electronica,1,5,4,25649.11
SKU09399,Mouse Ergonomico Samsung,Accesorios,26,30,4,24099.92
SKU09462,Laptop Dell,Electronica,11,15,4,156725.36
SKU09473,SSD MSI,Almacenamiento,16,20,4,30417.92
SKU09476,SSD Kingston,Almacenamiento,1,5,4,3315.12
SKU09550,RAM Anker,Componentes,11,15,4,12537.14
SKU09588,Teclado Epson,Accesorios,26,30,4,16759.08
SKU09634,Procesador Canon,Componentes,11,15,4,102443.00
SKU09667,Audifonos Anker,Audio,26,30,4,19556.94
SKU09674,Bocina Canon,Audio,16,20,4,20233.44
SKU09704,Audifonos Gaming Corsair,Audio,1,5,4,3132.02
SKU09720,Mouse Gaming Apple,Accesorios,26,30,4,43726.80
SKU09764,Monitor 4K Lenovo,Electronica,26,30,4,352927.38
SKU09774,Teclado Mecanico Anker,Accesorios,1,5,4,1286.78
SKU09895,Licencia Antivirus,Software,1,5,4,897.14
SKU09897,Teclado HyperX,Accesorios,6,10,4,3092.04
SKU09960,RAM Razer,Componentes,1,5,4,1709.07
SKU00008,Pantalla Portatil LG,Electronica,7,10,3,54355.63
SKU00026,Teclado Gaming HP,Accesorios,2,5,3,3482.74
SKU00133,NAS LG,Almacenamiento,2,5,3,40497.28
SKU00170,Router,Redes,2,5,3,1781.68
SKU00185,RAM Gigabyte,Componentes,7,10,3,7773.99
SKU00231,SSD Epson,Almacenamiento,2,5,3,4467.18
SKU00266,Monitor Gaming MSI,Electronica,7,10,3,103187.49
SKU00272,Teclado Gaming Sony,Accesorios,7,10,3,19397.77
SKU00283,Bocina Bluetooth Logitech,Audio,17,20,3,51774.18
SKU00380,Monitor Gaming Apple,Electronica,12,15,3,235237.44
SKU00455,Ultrabook Corsair,Electronica,17,20,3,285355.54
SKU00484,Mouse MSI,Accesorios,7,10,3,1664.67
SKU00508,Bocina Anker,Audio,2,5,3,3127.26
SKU00530,Bocina Asus,Audio,27,30,3,31270.86
SKU00551,Teclado Mecanico Lenovo,Accesorios,47,50,3,168749.74
SKU00645,Pantalla Portatil MSI,Electronica,17,20,3,96396.29
SKU00720,Touchpad Logitech,Accesorios,22,25,3,18970.82
SKU00742,Teclado Acer,Accesorios,47,50,3,24998.83
SKU00746,Monitor Curvo TP-Link,Electronica,22,25,3,253928.40
SKU00799,Bocina Bluetooth Epson,Audio,2,5,3,4793.38
SKU00809,Laptop Anker,Electronica,2,5,3,19183.66
SKU00814,Audifonos Sony,Audio,17,20,3,9292.20
SKU00919,Bocina Asus,Audio,12,15,3,16437.96
SKU01009,USB Drive HyperX,Almacenamiento,47,50,3,14352.39
SKU01054,Monitor Curvo Canon,Electronica,2,5,3,41427.78
SKU01116,Bocina Bluetooth Razer,Audio,7,10,3,20036.31
SKU01117,Adaptador WiFi,Redes,2,5,3,825.58
SKU01119,Monitor 4K Kingston,Electronica,2,5,3,21856.48
SKU01121,HDD Epson,Almacenamiento,22,25,3,51104.46
SKU01141,Audifonos Gaming Anker,Audio,2,5,3,2586.52
SKU01151,Ultrabook Asus,Electronica,27,30,3,474306.57
SKU01158,Tapete Gaming,Gaming,2,5,3,2891.30
SKU01180,Teclado Mecanico Apple,Accesorios,2,5,3,5987.80
SKU01422,Pantalla Portatil Canon,Electronica,12,15,3,92249.76
SKU01501,Tarjeta Video Gigabyte,Componentes,7,10,3,102897.06
SKU01669,Mouse Ergonomico Sony,Accesorios,7,10,3,5398.68
SKU01691,Chromebook Logitech,Electronica,27,30,3,201472.92
SKU01747,Audifonos Bluetooth LG,Audio,7,10,3,11137.42
SKU01834,Audifonos SanDisk,Audio,2,5,3,774.38
SKU01889,Mouse Ergonomico SanDisk,Accesorios,2,5,3,1073.66
SKU01908,Audifonos Gaming BenQ,Audio,27,30,3,64493.28
SKU01925,Procesador Sony,Componentes,2,5,3,9051.62
SKU01945,Microfono Anker,Audio,2,5,3,3646.90
SKU01972,Pantalla Portatil Sony,Electronica,27,30,3,89328.42
SKU02018,Stylus Samsung,Accesorios,7,10,3,9467.99
SKU02023,Monitor Curvo LG,Electronica,2,5,3,28744.12
SKU02033,USB Drive Logitech,Almacenamiento,7,10,3,1425.62
SKU02084,Pantalla Portatil BenQ,Electronica,2,5,3,9780.48
SKU02114,SSD Gigabyte,Almacenamiento,2,5,3,6038.54
SKU02189,HDD Externo BenQ,Almacenamiento,2,5,3,3572.62
SKU02282,Microfono USB,Audio,17,20,3,28455.62
SKU02313,Teclado Mecanico Sony,Accesorios,2,5,3,1966.40
SKU02331,Monitor Gaming Asus,Electronica,47,50,3,751944.07
SKU02367,NAS Kingston,Almacenamiento,7,10,3,55536.67
SKU02386,Monitor 4K Sony,Electronica,22,25,3,412366.46
SKU02387,NAS Asus,Almacenamiento,7,10,3,118292.51
SKU02414,Teclado Gaming Gigabyte,Accesorios,2,5,3,2689.80
SKU02435,NAS Canon,Almacenamiento,2,5,3,29392.94
SKU02438,SSD Gigabyte,Almacenamiento,2,5,3,2486.10
SKU02478,Monitor Curvo Seagate,Electronica,2,5,3,12062.34
SKU02486,SSD Acer,Almacenamiento,12,15,3,41261.88
SKU02550,Notebook MSI,Electronica,2,5,3,37869.84
SKU02579,Procesador Epson,Componentes,2,5,3,7755.74
SKU02618,Pantalla Portatil Razer,Electronica,2,5,3,12192.54
SKU02707,Teclado Mecanico Xiaomi,Accesorios,2,5,3,5685.76
SKU02744,HDD HP,Almacenamiento,2,5,3,1352.36
SKU02770,Mouse Ergonomico Epson,Accesorios,7,10,3,3051.37
SKU02783,Tarjeta Video Dell,Componentes,2,5,3,6321.12
SKU02787,Mouse Canon,Accesorios,2,5,3,1145.70
SKU02865,Mouse Apple,Accesorios,2,5,3,373.80
SKU02867,Adaptador USB,Cables,7,10,3,1431.92
SKU02898,Microfono USB Dell,Audio,17,20,3,24017.77
SKU02915,Pantalla Portatil HP,Electronica,12,15,3,63561.72
SKU02921,MicroSD SanDisk,Almacenamiento,2,5,3,591.82
SKU02962,Audifonos Gaming Gigabyte,Audio,2,5,3,1661.12
SKU02994,Teclado Mecanico SanDisk,Accesorios,7,10,3,7213.29
SKU03004,USB Drive Gigabyte,Almacenamiento,2,5,3,495.28
SKU03031,HDD Externo Sony,Almacenamiento,22,25,3,59002.46
SKU03063,Fuente Poder Canon,Componentes,2,5,3,6688.04
SKU03107,Smartwatch,Electronica,12,15,3,60484.32
SKU03147,Monitor Asus,Electronica,17,20,3,133228.15
SKU03214,Audifonos Bluetooth Acer,Audio,17,20,3,29461.17
SKU03278,Audifonos Corsair,Audio,22,25,3,4637.16
SKU03319,Licencia Adobe,Software,17,20,3,150594.33
SKU03332,Procesador BenQ,Componentes,27,30,3,252238.05
SKU03344,Audifonos Gaming Anker,Audio,27,30,3,36017.19
SKU03397,RAM Anker,Componentes,2,5,3,4051.62
SKU03454,Audifonos BenQ,Audio,2,5,3,583.44
SKU03472,Microfono USB,Audio,2,5,3,3603.56
SKU03505,Teclado Epson,Accesorios,12,15,3,9890.52
SKU03559,Licencia Office,Software,12,15,3,18467.40
SKU03576,Audifonos Gaming Corsair,Audio,22,25,3,59512.42
SKU03642,USB Drive HP,Almacenamiento,2,5,3,186.84
SKU03705,Mouse Anker,Accesorios,7,10,3,2025.17
SKU03720,Mouse,Accesorios,22,25,3,4974.42
SKU03750,SSD Canon,Almacenamiento,17,20,3,45558.13
SKU03845,Laptop Logitech,Electronica,12,15,3,114271.68
SKU03931,Procesador TP-Link,Componentes,27,30,3,141109.83
SKU03963,Ultrabook Xiaomi,Electronica,12,15,3,165926.28
SKU03990,Barra Sonido MSI,Audio,2,5,3,8761.22
SKU04002,Teclado Gigabyte,Accesorios,2,5,3,1519.92
SKU04066,Mouse Ergonomico Xiaomi,Accesorios,12,15,3,8915.88
SKU04106,Mouse Gaming HP,Accesorios,7,10,3,14623.00
SKU04114,Barra Sonido Kingston,Audio,22,25,3,106553.70
SKU04121,Audifonos Gaming SanDisk,Audio,2,5,3,3262.40
SKU04132,Teclado HyperX,Accesorios,47,50,3,85873.70
SKU04147,Bocina TP-Link,Audio,2,5,3,2527.44
SKU04148,Chromebook Lenovo,Electronica,2,5,3,19205.20
SKU04152,Fuente Poder Dell,Componentes,7,10,3,20190.45
SKU04203,Webcam HD,Video,22,25,3,11161.92
SKU04272,SSD Externo MSI,Almacenamiento,2,5,3,6568.38
SKU04415,Mouse Ergonomico SanDisk,Accesorios,47,50,3,37383.33
SKU04443,Tarjeta Video Seagate,Componentes,7,10,3,47532.94
SKU04488,MicroSD Logitech,Almacenamiento,2,5,3,1135.28
SKU04500,Bocina Bluetooth Seagate,Audio,2,5,3,2454.20
SKU04590,SSD,Almacenamiento,17,20,3,57494.34
SKU04629,Barra Sonido Xiaomi,Audio,7,10,3,63167.51
SKU04652,Mouse Gaming Seagate,Accesorios,27,30,3,15752.88
SKU04699,Teclado,Accesorios,22,25,3,33854.26
SKU04749,HDD Asus,Almacenamiento,2,5,3,1256.70
SKU04849,RAM Lenovo,Componentes,7,10,3,6534.29
SKU04853,Touchpad Seagate,Accesorios,2,5,3,1203.52
SKU04898,Mouse Ergonomico Epson,Accesorios,12,15,3,16106.04
SKU04914,Monitor Gaming Razer,Electronica,7,10,3,81298.91
SKU04924,HDD WD,Almacenamiento,2,5,3,2299.56
SKU04929,Bocina Bluetooth Logitech,Audio,22,25,3,40624.32
SKU04962,Bocina LG,Audio,12,15,3,7871.16
SKU05014,Audifonos Logitech,Audio,12,15,3,3622.68
SKU05043,RAM Asus,Componentes,22,25,3,46062.50
SKU05071,SSD Lenovo,Almacenamiento,7,10,3,15914.71
SKU05076,Chromebook Razer,Electronica,2,5,3,14489.48
SKU05105,Monitor Gaming Anker,Electronica,2,5,3,22515.72
SKU05131,Procesador Anker,Componentes,2,5,3,22183.20
SKU05154,Monitor Gaming Apple,Electronica,2,5,3,30483.84
SKU05200,Impresora,Impresion,12,15,3,107836.68
SKU05245,NAS Anker,Almacenamiento,2,5,3,41593.00
SKU05295,Audifonos Gaming Kingston,Audio,2,5,3,4511.34
SKU05322,Cargador Inalambrico,Accesorios,7,10,3,5119.66
SKU05354,Monitor Gaming Acer,Electronica,2,5,3,15099.30
SKU05359,RAM Seagate,Componentes,12,15,3,23275.56
SKU05364,NAS Anker,Almacenamiento,7,10,3,144937.10
SKU05395,Laptop Acer,Electronica,2,5,3,18245.90
SKU05433,Cable DisplayPort,Cables,12,15,3,3774.36
SKU05455,Microfono,Audio,12,15,3,8120.16
SKU05468,Barra Sonido BenQ,Audio,2,5,3,13700.12
SKU05679,Tarjeta Video Lenovo,Componentes,2,5,3,39101.44
SKU05716,RAM Canon,Componentes,7,10,3,19418.21
SKU05732,Bocina MSI,Audio,12,15,3,14981.76
SKU05760,Monitor TP-Link,Electronica,12,15,3,117579.60
SKU05842,Touchpad TP-Link,Accesorios,2,5,3,1511.96
SKU05861,MacBook Acer,Electronica,2,5,3,78965.00
SKU05889,Mouse,Accesorios,2,5,3,504.36
SKU05904,Barra Sonido Apple,Audio,2,5,3,15011.52
SKU05944,Teclado Mecanico LG,Accesorios,17,20,3,30020.64
SKU06006,Procesador Acer,Componentes,2,5,3,27099.54
SKU06266,Microfono USB Lenovo,Audio,7,10,3,12457.06
SKU06295,Teclado Apple,Accesorios,7,10,3,7628.60
SKU06319,HDD Externo LG,Almacenamiento,22,25,3,45267.64
SKU06368,Microfono HP,Audio,2,5,3,1456.40
SKU06390,Mouse Gaming Seagate,Accesorios,2,5,3,2211.68
SKU06441,MacBook Xiaomi,Electronica,2,5,3,94325.22
SKU06488,Chromebook,Electronica,27,30,3,143119.98
SKU06489,SSD Externo Lenovo,Almacenamiento,2,5,3,12051.60
SKU06492,USB Drive LG,Almacenamiento,2,5,3,205.34
SKU06521,MacBook Logitech,Electronica,17,20,3,438803.32
SKU06541,Monitor Gaming TP-Link,Electronica,22,25,3,311772.78
SKU06553,Teclado Mecanico Xiaomi,Accesorios,27,30,3,93758.04
SKU06578,Teclado Gaming Logitech,Accesorios,2,5,3,5331.28
SKU06583,Notebook SanDisk,Electronica,2,5,3,18053.82
SKU06720,MacBook Razer,Electronica,17,20,3,664241.34
SKU06795,Licencia Antivirus,Software,47,50,3,54413.78
SKU06820,Monitor Curvo MSI,Electronica,7,10,3,96459.58
SKU06864,Notebook HP,Electronica,2,5,3,20263.48
SKU06867,Audifonos BenQ,Audio,2,5,3,611.54
SKU06873,iPad,Electronica,2,5,3,31160.36
SKU06890,Procesador Samsung,Componentes,2,5,3,16159.34
SKU06893,Chromebook SanDisk,Electronica,2,5,3,12984.64
SKU06948,Microfono,Audio,22,25,3,73472.52
SKU06950,Barra Sonido Apple,Audio,47,50,3,385718.66
SKU06953,Pasta Termica,Componentes,7,10,3,1293.88
SKU06984,Barra Sonido Asus,Audio,7,10,3,49717.15
SKU06993,Teclado Seagate,Accesorios,2,5,3,2351.08
SKU06998,Pantalla Portatil TP-Link,Electronica,12,15,3,73729.20
SKU07014,Cable HDMI,Cables,7,10,3,697.13
SKU07096,Barra Sonido LG,Audio,17,20,3,118384.60
SKU07113,Mouse Gaming Asus,Accesorios,47,50,3,49408.28
SKU07132,Touchpad LG,Accesorios,2,5,3,2606.08
SKU07192,Microfono USB Kingston,Audio,12,15,3,15014.28
SKU07210,MacBook Dell,Electronica,2,5,3,90198.72
SKU07215,Monitor Gaming Asus,Electronica,7,10,3,69929.23
SKU07304,Teclado Gaming Razer,Accesorios,2,5,3,5900.18
SKU07327,Mouse Gaming Lenovo,Accesorios,12,15,3,4748.04
SKU07333,Teclado Mecanico HP,Accesorios,2,5,3,2838.38
SKU07415,Barra Sonido Lenovo,Audio,7,10,3,37405.76
SKU07463,Monitor Asus,Electronica,2,5,3,17346.52
SKU07580,Audifonos Bluetooth Lenovo,Audio,27,30,3,55251.72
SKU07585,Notebook Seagate,Electronica,17,20,3,312422.60
SKU07629,MicroSD Dell,Almacenamiento,2,5,3,1038.62
SKU07776,Audifonos Bluetooth WD,Audio,12,15,3,23774.88
SKU07784,NAS Acer,Almacenamiento,2,5,3,45973.54
SKU07935,Chromebook Seagate,Electronica,2,5,3,26208.76
SKU07952,Notebook Apple,Electronica,17,20,3,147514.61
SKU08009,Microfono USB Seagate,Audio,12,15,3,13102.92
SKU08023,Bocina Bluetooth,Audio,2,5,3,2205.78
SKU08077,Audifonos Dell,Audio,27,30,3,7014.60
SKU08133,Notebook Dell,Electronica,12,15,3,94795.68
SKU08151,Chromebook HyperX,Electronica,12,15,3,156329.52
SKU08261,Notebook,Electronica,12,15,3,93614.52
SKU08279,Stylus Samsung,Accesorios,2,5,3,1276.64
SKU08424,Tarjeta Video Gigabyte,Componentes,7,10,3,33299.21
SKU08438,Microfono USB Canon,Audio,2,5,3,942.82
SKU08484,Mouse HP,Accesorios,2,5,3,858.56
SKU08500,Fuente Poder Apple,Componentes,17,20,3,30128.08
SKU08586,Procesador Razer,Componentes,2,5,3,14557.44
SKU08592,Bocina Corsair,Audio,27,30,3,44535.15
SKU08634,NAS Corsair,Almacenamiento,47,50,3,277599.86
SKU08679,Mouse Sony,Accesorios,2,5,3,670.16
SKU08707,MicroSD Lenovo,Almacenamiento,2,5,3,236.06
SKU08765,MicroSD Asus,Almacenamiento,2,5,3,289.10
SKU08830,SSD Lenovo,Almacenamiento,7,10,3,26491.15
SKU08875,Teclado Gaming Epson,Accesorios,7,10,3,12515.72
SKU08908,Teclado Mecanico,Accesorios,7,10,3,6866.23
SKU08911,Notebook LG,Electronica,27,30,3,259634.70
SKU08920,Mouse Ergonomico Corsair,Accesorios,17,20,3,7668.70
SKU08982,Audifonos Bluetooth HP,Audio,2,5,3,2084.76
SKU08984,Lampara Escritorio,Accesorios,12,15,3,14722.56
SKU09064,Bocina Bluetooth Logitech,Audio,12,15,3,17958.48
SKU09084,Disipador,Componentes,17,20,3,19377.62
SKU09092,Chromebook Samsung,Electronica,17,20,3,109618.89
SKU09106,Monitor 4K Lenovo,Electronica,12,15,3,328066.20
SKU09126,Teclado Acer,Accesorios,2,5,3,2104.10
SKU09169,Microfono USB SanDisk,Audio,27,30,3,58575.42
SKU09191,Procesador Lenovo,Componentes,2,5,3,6241.92
SKU09233,Monitor Curvo Epson,Electronica,2,5,3,28536.00
SKU09251,Mouse Gaming Epson,Accesorios,12,15,3,18779.76
SKU09258,Procesador Sony,Componentes,22,25,3,83672.60
SKU09269,HDD Seagate,Almacenamiento,17,20,3,16450.90
SKU09316,Chromebook Sony,Electronica,2,5,3,17635.54
SKU09363,Teclado Gaming HyperX,Accesorios,2,5,3,7053.68
SKU09395,Teclado SanDisk,Accesorios,27,30,3,32131.89
SKU09419,USB Drive Anker,Almacenamiento,2,5,3,717.92
SKU09460,Mouse Razer,Accesorios,7,10,3,1744.61
SKU09464,SSD Gigabyte,Almacenamiento,7,10,3,15405.67
SKU09511,Mouse Logitech,Accesorios,2,5,3,303.24
SKU09591,Monitor 4K Xiaomi,Electronica,7,10,3,101463.11
SKU09695,Bocina Bluetooth Apple,Audio,22,25,3,52033.52
SKU09718,Microfono USB Razer,Audio,12,15,3,21744.12
SKU09788,Teclado Corsair,Accesorios,17,20,3,9625.06
SKU09846,Cargador,Accesorios,22,25,3,4085.62
SKU09887,NAS Kingston,Almacenamiento,47,50,3,629608.71
SKU09947,Microfono HyperX,Audio,17,20,3,39737.84
SKU09991,Stylus Seagate,Accesorios,2,5,3,1051.76
SKU00010,Microfono Epson,Audio,3,5,2,6420.93
SKU00058,SSD MSI,Almacenamiento,28,30,2,89077.80
SKU00103,MacBook HyperX,Electronica,3,5,2,154967.73
SKU00111,Mouse Ergonomico Lenovo,Accesorios,13,15,2,7106.71
SKU00126,Bocina Samsung,Audio,3,5,2,3219.21
SKU00132,Bocina WD,Audio,18,20,2,33797.34
SKU00136,Audifonos Bluetooth HP,Audio,18,20,2,19355.76
SKU00225,Pantalla Portatil Lenovo,Electronica,48,50,2,251601.12
SKU00236,SSD Externo Kingston,Almacenamiento,23,25,2,43625.25
SKU00267,Audifonos WD,Audio,13,15,2,5968.69
SKU00305,Microfono Samsung,Audio,8,10,2,7422.80
SKU00332,Audifonos Gaming Lenovo,Audio,28,30,2,70269.36
SKU00338,Audifonos Logitech,Audio,8,10,2,5348.24
SKU00352,Pasta Termica,Componentes,23,25,2,1830.11
SKU00422,Touchpad Seagate,Accesorios,3,5,2,1938.33
SKU00444,Teclado Asus,Accesorios,3,5,2,2031.27
SKU00490,Laptop Samsung,Electronica,18,20,2,433579.32
SKU00504,Notebook Acer,Electronica,8,10,2,59576.64
SKU00517,Monitor 4K,Electronica,18,20,2,252740.16
SKU00567,NAS Lenovo,Almacenamiento,18,20,2,173355.48
SKU00612,Barra Sonido Samsung,Audio,23,25,2,54066.10
SKU00686,Teclado WD,Accesorios,18,20,2,16367.40
SKU00697,Laptop Corsair,Electronica,3,5,2,38731.11
SKU00729,Teclado Mecanico HyperX,Accesorios,8,10,2,18534.08
SKU00796,Pantalla Portatil HyperX,Electronica,13,15,2,95520.62
SKU00822,Touchpad Dell,Accesorios,3,5,2,6391.53
SKU00839,Procesador Anker,Componentes,8,10,2,120277.92
SKU00847,Silla Gaming,Gaming,48,50,2,351889.92
SKU00852,Stylus Kingston,Accesorios,28,30,2,21270.20
SKU00887,Teclado Gaming Asus,Accesorios,28,30,2,75325.32
SKU00981,Barra Sonido LG,Audio,3,5,2,18311.16
SKU01025,Touchpad Razer,Accesorios,28,30,2,30799.72
SKU01039,Teclado Gaming MSI,Accesorios,8,10,2,17077.68
SKU01088,HDD SanDisk,Almacenamiento,3,5,2,5600.01
SKU01126,Ultrabook Xiaomi,Electronica,8,10,2,157181.44
SKU01129,Audifonos Bluetooth Sony,Audio,28,30,2,84329.56
SKU01161,Audifonos Lenovo,Audio,13,15,2,5921.50
SKU01185,Procesador BenQ,Componentes,23,25,2,255153.03
SKU01189,Tapete Gaming,Gaming,48,50,2,41722.56
SKU01211,Audifonos Bluetooth Anker,Audio,3,5,2,4499.19
SKU01218,Audifonos Xiaomi,Audio,13,15,2,3463.07
SKU01283,Touchpad BenQ,Accesorios,8,10,2,10715.92
SKU01354,HDD Asus,Almacenamiento,3,5,2,5220.93
SKU01465,Pantalla Portatil Dell,Electronica,3,5,2,14924.01
SKU01508,Escaner,Impresion,13,15,2,34141.12
